"card","reports","age","income","share","expenditure","owner","selfemp","dependents","months","majorcards","active"
1,0,50.33333,1.9,0.04148197,41.81667,1,0,0,18,1,0
0,0,23.58333,2.425,0.0004948454,0,0,1,1,132,1,19
1,0,21.58333,3.12,0.04884167,225.4592,0,0,1,30,0,6
0,0,26.16667,4,0.0012,3.166667,0,0,2,37,1,23
0,1,46,7,2e-04,0,1,0,4,84,1,46
1,0,25.33333,2,0.04372321,0,1,0,0,24,1,19
0,2,24.91667,3.38,0.0003550296,461.26,1,0,1,164,1,15
1,0,33.66667,3.4,0.002742857,7.166667,0,0,0,12,1,8
1,0,30.08333,2,0.026928,12.08333,0,0,1,51,1,3
1,0,24.08333,3.5,0.0003428572,0,0,1,0,14,0,5
1,1,42.66667,2.8,0.06297679,146.8625,1,0,0,14,1,11
1,0,37.75,5.9,0.03875531,324.6183,1,0,1,28,1,2
1,0,35.66667,2.2,0.0005454546,313.3525,1,0,1,6,1,10
1,0,29.5,2.1,0.1067854,249.1658,0,0,2,60,1,2
1,3,35.25,1.7,0.01558974,50.08333,1,0,3,179,1,6
1,0,46.91667,3.4,0.02501619,87.30666,0,0,4,36,1,4
1,0,29.08333,2.08,0.1174231,674.9092,0,0,4,3,1,0
1,0,57.66667,5.2,0.05074,105.125,1,0,3,24,1,13
1,0,26.75,3.5,0.1181043,50.17833,0,0,0,2,1,14
1,0,25.66667,2.1,0.18692,327.11,0,0,0,84,1,6
0,0,30.66667,4,0.0005217391,0,1,0,1,28,1,6
1,1,29.58333,7,0.004564103,6.5,1,0,2,18,1,2
1,4,40.75,2.15,0.0004615385,227.6017,0,0,0,40,1,16
1,0,25.41667,3.067,0.06417074,408.0825,0,0,2,18,1,0
1,0,37.58333,2.8,0.0001333333,0,0,0,0,60,1,0
1,1,28.16667,3.836,0.103933,404.49,1,0,0,14,1,1
0,0,41.16667,4.74,0.0002531646,0,1,0,0,13,0,12
1,0,29.83333,5.1,0.03458607,0,1,0,0,25,1,0
1,0,35.41667,2.78,0.0004316547,0,0,0,4,6,1,13
1,0,42.91667,4,0.07213325,240.2775,0,0,2,48,0,1
0,4,25.83333,3.5,0.0007272727,0,0,0,0,36,1,0
0,0,34.16667,3,4e-04,0,0,0,1,12,1,0
0,0,35.16667,6.4532,8e-04,0,1,0,0,72,1,13
0,1,21.91667,2,0.004701667,11.00417,0,0,1,18,0,7
0,0,34.25,1.944,0.000617284,0,0,0,1,54,0,3
0,0,30.75,1.8,0.0006666667,0,0,0,0,1,0,8
0,0,0.75,2.15,0.009956279,0,0,0,0,18,1,2
0,0,23.83333,6.3,0.04065079,0,0,0,4,6,1,9
1,2,50.33333,7.1,0.04148197,245.3517,1,0,0,12,1,0
1,0,24.83333,2.42,0.0004285714,119.625,0,0,0,12,1,10
1,0,41.08333,2,0.03716286,86.54667,1,0,0,111,1,6
1,0,32.75,3,0.07956502,144.6417,1,0,1,41,1,14
1,1,53.58333,9.9999,0.01710906,832.2433,0,0,3,120,1,3
1,0,20.75,3.65,0.5383649,1637.527,1,0,0,14,1,1
1,0,34.83333,4.5,0.3747426,762.3784,0,0,0,76,1,2
1,0,27.08333,2.4,0.115781,26,1,0,1,51,1,7
1,0,24.83333,6.2,0.1270335,227.6017,0,0,1,12,1,16
0,2,38.58333,3.36,0.1139598,6.5175,0,0,0,12,1,8
1,0,22.41667,2.97,0.2400213,204.5367,0,0,0,4,1,0
1,0,31,1.9,0.094966,276.9842,0,0,0,4,1,9
1,0,40.66667,5.05,0.02842812,119.3017,0,0,0,128,1,10
1,0,33.75,5.4,0.07138018,195.4508,1,0,3,24,1,4
1,4,38,4.566,0.0007019597,7.333333,1,0,0,94,1,2
0,0,40.41667,2.2593,0.2090833,122.1917,1,0,1,17,1,8
1,0,26.41667,3.5,0.1319654,384.8992,0,0,2,7,0,5
1,0,29.16667,9.9999,0.1680209,129.3333,0,0,4,6,1,12
0,0,23.75,1.908,0.02690671,0,1,0,1,120,1,5
1,1,20.66667,2.9623,0.002227999,4.583333,1,1,1,93,1,10
0,4,27.75,5.2,0.09362111,0,1,0,2,9,1,6
1,0,21.66667,4,0.1106287,198.5483,1,0,0,37,1,7
1,0,26.16667,4,0.0012,3.166667,0,0,2,18,0,14
1,5,39.41667,4.5,0.07033833,105.5075,1,0,0,36,1,11
0,0,33.75,2.95,0.1584613,0,1,0,0,24,1,13
1,0,32,2.75,0.06718982,153.7267,0,0,0,62,1,10
1,0,33.83333,2.42,0.002619048,34.15583,1,0,0,49,1,8
0,0,30.33333,2.25,0.0005504587,0,0,0,3,13,1,1
0,0,55.16667,1.2,0.001,0,0,0,0,300,1,13
0,2,28.16667,2.6,0.0004615385,0,1,0,1,84,1,12
0,0,26.33333,1.5,0.115791,0,0,0,0,8,1,0
1,0,30.58333,2.1,0.01989944,344.1808,1,0,1,6,1,10
1,0,0.1666667,2.42,0.01701942,497.7058,1,0,3,49,1,16
1,0,25.41667,2.22,0.01046967,25.5075,0,0,2,4,1,11
1,2,31,3,0.02974648,126.3867,1,0,0,408,1,3
1,0,35.5,4.5,0.04575044,87.105,1,0,4,6,0,0
1,2,26.58333,3.2,0.0003636364,398.8508,0,0,1,12,1,17
0,3,44.58333,2.5,0.05233015,111.675,1,0,2,54,1,3
1,0,31.08333,2.8,0.04400998,80.86833,1,0,2,4,1,17
1,0,35.83333,5.1,0.071715,344.0067,1,0,3,126,1,17
1,0,22,1.56,0.3860019,105.2833,0,0,0,15,0,1
1,0,29.83333,3.7,0.106824,583.7783,1,1,0,5,1,0
0,5,27.66667,1.6,0.0005660377,0,0,0,0,93,1,10
1,0,34.5,6.2,0.1840382,43.33917,1,0,2,115,1,1
1,0,27.83333,3,0.0509016,401.93,0,0,1,24,1,2
1,3,24.25,2,6e-04,175.9975,1,0,3,30,1,3
0,0,33,2.4,0.05726571,0,0,1,2,72,1,3
1,0,25.25,4.03,0.04091464,683.9883,1,0,0,72,1,2
0,0,20.91667,4,4e-04,0,1,0,0,12,0,0
1,0,30.33333,2.6,0.04630688,640.6533,1,0,0,25,1,8
1,0,27.83333,1.939,0.06038794,100.1433,1,0,1,96,1,5
1,0,56.91667,1.92,0.04493018,320.6758,1,0,4,240,1,9
1,0,34.41667,4.5,0.104378,391.4175,1,0,1,36,1,6
0,1,52.33333,2.16,6e-04,0,1,0,3,38,1,7
1,0,26.58333,2.2,0.07969773,145.6958,0,0,0,36,1,17
1,0,40.58333,3.1,0.05063821,93.91917,1,0,0,27,1,1
0,5,40,2.4,5e-04,0,0,0,0,72,1,7
1,0,40.16667,3.374,0.1059958,167.8267,1,0,3,10,1,9
1,0,25.66667,5.5,0.03560869,703.4067,0,0,1,24,1,13
1,0,33.08333,2.16,0.0005555556,0,0,0,0,96,0,5
1,2,32.33333,7,0.221529,1292.003,0,0,0,18,1,21
1,0,36.91667,2.6,0.2284344,356.8792,1,0,0,29,1,14
0,0,41.91667,5,0.00048,0,0,0,1,27,1,5
0,0,28.25,3.95,0.0003037975,0,0,0,2,27,1,4
1,0,49.16667,1.83,0.01664154,108.9775,1,0,1,15,1,6
1,1,35.83333,2.42,0.1285348,119.625,1,0,0,12,1,5
0,0,32.66667,3.6,0.001833333,0,1,0,0,25,1,0
1,0,32.58333,10,0.09980781,111.6175,1,0,0,7,1,0
1,0,51.83333,3.7,0.1080344,101.7633,1,0,2,125,0,9
1,0,24.91667,2.5,0.0544468,113.1808,1,1,3,63,1,8
0,0,18.5,5.2,0.2115316,0,1,0,2,12,1,0
1,0,22.91667,4.8,0.2508032,642.4742,0,0,2,2,1,4
0,0,61,1.5,0.0006779661,0,0,0,1,372,1,24
1,0,54.41667,1.5,0.01661133,20.18083,0,0,3,14,1,1
1,0,25.83333,1.59,0.000754717,0,0,0,0,14,1,9
1,0,25.08333,1.5,0.05832653,15.41667,0,0,1,12,1,0
1,0,39.5,3,0.04420053,69.0325,0,0,3,51,1,9
1,7,39,3,0.04514543,0,1,0,2,60,1,13
0,0,27.75,2.7885,0.0004303389,0,0,0,0,33,1,13
1,0,47.08333,4.5,0.002743142,523.125,0,0,0,120,1,13
1,1,24.83333,2.2,0.03820546,69.79333,0,0,0,12,1,7
1,3,45.91667,4,0.0004285714,113.6308,1,0,3,24,0,16
1,1,33.08333,4.5,0.104378,391.4175,0,0,1,36,1,2
1,0,26.08333,1.944,0.03137474,99.10333,0,0,1,90,1,1
1,0,32.83333,5,0.00024,182.0958,0,0,0,540,1,7
1,0,23.33333,3.5606,0.1686141,379.2983,0,0,0,2,1,0
1,0,48.25,2.8,0.00048,8.333333,1,1,0,30,1,20
1,0,26.58333,3.2,0.04372321,101.8542,1,0,2,12,1,4
0,0,63.5,6.4532,0.0001859543,0,1,0,0,42,1,21
1,0,35,3.9,0.05496077,178.4558,0,0,2,36,1,7
0,0,29.16667,1.7,0.01710906,0,0,0,0,28,1,0
0,0,48.91667,4.16,0.0002884615,0,1,1,2,120,0,3
1,0,39.75,2.45,6e-04,145.7192,0,0,3,38,1,8
1,0,23.08333,3.4,0.1502422,320.5167,0,0,0,11,0,0
1,0,32.91667,2.1,0.245766,314.4908,0,0,0,12,1,4
1,0,21.91667,1.95,0.1275373,318.51,1,0,0,40,0,4
1,0,25.5,3.15,0.1980021,189.6842,0,0,0,6,1,3
0,0,27.91667,3.5,0.0004210526,194.4667,0,0,0,60,0,0
1,0,49.58333,1.8,0.01074229,182.6092,0,0,1,38,1,3
1,0,48.91667,2.25,0.1177562,313.4333,0,0,0,48,1,9
1,0,22.83333,2,0.0229845,176.2717,0,0,2,14,1,17
1,0,27.08333,4.1,0.115781,395.585,1,0,2,29,1,17
1,0,23.83333,2.97,0.1686141,379.2983,0,0,0,2,1,7
1,0,41.66667,3.5822,0.1049978,313.3525,1,0,1,9,1,0
1,0,29.08333,3.25,0.06493969,170.4667,1,0,1,120,1,9
1,3,22.08333,3.5,0.04229,68.54583,0,0,0,36,1,1
0,0,21.08333,3.7,0.004301356,0,0,0,2,180,1,0
1,0,23.5,1.83,0.101359,108.9775,0,0,0,12,1,10
0,0,22.58333,1.5,8e-04,0,0,0,0,12,1,0
0,0,23.83333,7.88,0.006522581,17.785,1,0,1,7,1,6
1,0,35.25,3.7,5e-04,376.6342,0,0,1,27,1,2
0,3,34.58333,3.4,0.0003428572,0,1,0,0,38,1,0
1,0,30.41667,1.5,0.06344134,474.065,0,0,0,12,1,5
0,0,37.16667,4.8,0.00025,0,0,0,2,42,1,6
1,0,34.75,7,0.05023986,293.0658,1,0,3,3,1,14
1,0,28.75,7,0.1083524,337.0583,1,1,1,12,1,5
1,1,29.83333,2.2,0.03820546,69.79333,0,0,0,80,1,7
0,6,28.58333,2.06,0.0005825243,0,1,0,0,31,0,12
0,0,23.16667,2.5,0.00078125,0,1,0,0,8,1,3
1,0,21,2.1,3e-04,131.9892,1,0,0,194,1,12
1,0,43.83333,1.65,0.07904787,108.6075,1,0,0,168,1,16
1,0,32,3.5,0.0501859,101.4942,1,0,0,12,0,10
1,1,50,3.4838,0.0628954,182.0958,1,0,0,540,1,7
1,0,24.83333,2.48,0.1313552,6.145833,1,0,0,18,1,0
1,0,24.91667,2.938,0.04575044,87.105,1,0,0,3,1,0
1,0,53,1.86,0.01771837,413.5975,1,0,0,3,1,4
1,0,23.16667,2.85,0.1235615,207.7133,1,0,1,42,0,8
1,0,54.08333,3,0.1172833,43.97417,1,0,0,14,1,13
1,0,44.58333,3.1,0.03320618,98.345,1,0,1,16,1,9
1,0,26,2,0.00475,114.2533,1,1,0,18,0,10
1,0,27.33333,2.15,0.2703846,484.4392,0,0,0,6,1,12
0,0,37.58333,4.475,0.0002681564,0,0,0,2,54,1,15
0,0,30.25,2.55,0.1054817,8.778334,1,0,1,146,1,17
1,0,28.08333,4.8,0.06997,174.925,0,0,3,15,1,0
0,0,27.16667,2.3558,0.01112149,21.33333,0,0,2,6,1,0
1,0,37.08333,8.124,0.1501082,625.3675,1,1,3,84,1,5
1,0,37.41667,3.7,0.0298332,114.6017,1,0,2,40,0,7
1,0,25.25,1.56,0.06123782,113.2958,1,1,0,13,1,13
1,0,38.91667,2.136,0.05966339,106.2008,0,0,1,66,1,14
1,0,30.75,5.5,0.02048182,308.0492,1,0,1,192,1,15
1,4,32.33333,2,2e-04,0,1,0,4,18,1,4
1,0,28.41667,3.24,0.02563117,415.8058,0,0,0,14,1,19
1,0,47.75,2.6372,0.3822785,13.91667,1,0,1,4,1,12
1,0,0.5833333,7.1,0.04148197,304.6225,0,0,2,180,1,5
0,0,26.33333,2,8e-04,7.416667,0,0,0,8,1,0
0,0,31.58333,2.6875,0.07412688,0,0,0,3,85,1,12
1,0,27.16667,2.6796,0.2253456,300.4608,0,0,0,6,1,4
1,0,22.5,1.8,0.0032,178.9158,0,0,1,6,0,6
1,0,29,1.56,0.03501987,44.9425,0,0,1,12,1,14
0,0,36.16667,1.5,0.1196407,0,0,0,4,3,1,0
1,0,26.33333,2.95,0.1325831,3.75,0,0,0,4,1,5
1,2,36.58333,5.2,0.0004761905,57.44083,1,0,3,29,1,9
1,0,19.66667,4.65,0.04474897,82.92084,0,0,2,25,1,11
0,4,31.25,1.78,0.0006741573,0,0,0,2,17,1,10
0,0,43.66667,1.8142,0.05414067,8.333333,0,0,0,120,1,15
0,0,53,11,0.0001090909,0,1,0,1,120,1,0
1,0,25.58333,2.8,0.3252597,300.4608,0,0,0,6,1,7
1,0,35.58333,5,0.02724,112.9167,0,0,0,29,1,0
1,0,24.66667,1.8,0.04983472,167.2125,0,0,0,6,1,6
1,0,40.33333,3.4,0.07603735,120.5592,0,0,0,24,1,4
1,0,22.66667,2.1,0.179709,314.4908,0,0,0,12,0,4
1,2,30.33333,1.725,0.0831712,0,1,0,0,204,1,6
1,0,41.83333,3.5,0.09064,0,0,0,0,54,1,12
0,0,37.83333,5.16,0.0002325581,0,0,0,0,86,0,0
1,0,40.91667,4,0.00331225,120.5592,1,0,0,84,1,9
0,0,54.5,4.3,0.1763946,0,1,0,1,120,1,6
1,0,24.83333,3.5,0.1119657,387.1742,1,0,1,48,1,4
0,1,34.08333,2.3,0.1107659,67.66666,0,1,0,24,1,15
1,1,30,4,0.0001714286,170.1808,1,0,4,28,1,10
1,1,33.91667,2,0.9063205,1510.534,0,0,1,12,1,1
0,0,37.25,1.5548,0.0007718034,0,0,0,1,36,1,2
0,0,32.16667,5.3,0.1178903,191.7017,1,0,1,9,1,0
0,0,25.91667,2.6,0.0004615385,5.520833,0,0,0,36,1,11
1,0,27.91667,2.82,0.0418539,188.1858,0,0,1,2,1,0
0,0,23.83333,2.2,0.0005454546,0,0,0,0,32,0,0
1,0,28.41667,2.5,0.2284344,462.6558,1,0,2,29,1,14
1,0,33.5,3.5,0.094966,244.6533,1,0,0,13,1,13
1,1,30.83333,4.35,0.0002758621,73.1725,0,0,0,28,1,5
1,1,24.25,3.5,0.00075,203.8917,0,0,0,60,1,11
1,0,32.16667,2,0.023269,38.365,0,0,1,24,1,5
1,1,25.25,4.8,0.3706127,1482.368,1,1,0,3,1,0
0,0,43.25,3,0.00024,0,1,0,4,144,1,4
1,0,62,1.638,0.04700183,64.07417,0,0,0,36,1,11
1,2,21.5,2.9,0.03650327,46.29167,1,0,1,22,1,21
1,0,23.83333,2.3779,0.01799908,204.5367,0,0,0,4,1,5
1,0,27.08333,2.3,0.01679833,129.4167,1,0,0,56,1,1
1,0,38.33333,8.1,0.0572476,663.7692,1,0,3,12,1,9
0,0,40.5,1.75,0.0006857143,0,0,1,0,108,0,7
0,0,32.66667,1.944,0.000617284,0,1,0,1,32,0,7
1,0,51.75,3.8,0.01511711,75.63417,1,0,0,151,1,11
0,0,31.75,3.5,0.0016,3.75,0,0,0,31,1,0
1,0,47.16667,5,0.05167186,131.8783,1,0,0,38,1,8
0,0,40.83333,2.8,0.096285,21.715,0,0,0,5,1,22
1,0,23.5,1.95,0.03733385,89.955,0,0,0,3,0,0
0,0,45.5,6.5,0.0001846154,0,0,0,2,34,1,9
1,0,21.83333,1.68,0.1119048,498.9267,0,0,0,18,0,0
1,1,18.66667,6.2,0.006145161,8.333333,1,0,0,51,1,9
1,0,27.25,1.8,0.07033833,98.46416,0,0,0,7,1,0
1,0,39.58333,3.86,8e-04,56.33333,1,1,4,48,1,1
1,0,51.83333,3.6,0.070965,129.4167,1,0,1,125,1,3
1,0,23.66667,2.5,0.007781739,43.43667,0,0,2,50,1,0
0,0,21.5,1.78,0.0006741573,0,0,0,0,4,1,1
1,0,26.08333,3.86,0.1700255,282.8758,1,0,0,2,1,2
1,2,45.58333,2.2,0.01453408,0,0,0,2,6,1,8
0,0,39.91667,3.6,0.0003333333,0,1,0,1,42,0,0
1,0,42.25,3.235,0.01055514,66.26417,1,0,1,36,1,3
0,2,28.16667,1.85,0.0006486487,0,0,0,0,24,1,19
1,0,30.25,1.85,0.0006857143,91.96417,1,0,0,11,1,0
1,0,19.08333,2.6,0.1316562,215.8817,0,0,0,87,1,2
1,0,21.75,4.075,0.090862,265.0142,0,0,2,101,1,9
0,5,25.25,3.3,0.0003636364,4.583333,1,1,2,75,1,4
1,0,24.16667,3,0.004701667,11.00417,0,0,0,10,0,12
1,0,37,4.375,0.02481051,777.8217,1,0,1,84,0,1
1,0,33.16667,5.6,0.08529589,126.6508,0,0,1,84,1,2
1,0,20.91667,3.12,0.042129,225.4592,0,0,0,24,1,19
0,2,43.25,5.1,0.03142812,0,1,0,3,30,1,8
0,0,32.16667,3,0.1178903,0,1,0,2,9,1,0
1,0,42,3.5,0.02358028,53.30167,1,1,5,42,1,14
1,0,22.66667,3.5,0.03496943,101.4942,0,0,0,12,1,0
0,0,38.33333,4,3e-04,0,1,1,4,12,1,7
1,0,51.75,3.8,0.009285714,15.58333,0,0,1,51,1,5
1,0,29.41667,3.65,0.08789534,267.3483,0,0,0,24,1,17
1,0,38.25,5.1,0.08108,71.95917,1,0,3,126,1,17
1,0,46.25,8.94,0.1196106,188.295,0,0,0,96,0,2
1,0,25.25,7.1,0.02055556,245.3517,0,0,2,12,0,2
1,0,37.5,2.4,0.1426413,285.2825,1,0,0,96,1,8
1,0,36.41667,3,0.1130587,282.5633,0,0,2,19,1,12
1,0,38.83333,3.4838,0.0628954,182.0958,1,0,4,117,1,18
1,0,39.58333,1.638,0.01105884,43.74417,1,0,0,8,0,9
1,0,30,4,0.05105425,55.76083,1,1,5,132,1,22
1,0,32.91667,2.7,0.04356111,37.58333,0,0,3,28,1,11
1,0,24.66667,5.4,0.01299352,94.145,1,0,2,108,1,6
1,0,24.58333,8.124,0.01972267,24.07,0,1,3,120,1,5
1,3,27.58333,3.04,0.03792664,1010.502,0,0,0,24,1,11
1,0,22.5,2.535,0.1013325,61.19917,0,0,2,24,1,11
1,0,25.25,3.2,0.0007941761,0,0,0,0,44,1,15
0,0,31.08333,3.6,0.03811111,0,1,1,2,120,1,2
1,0,30.33333,2.6,0.2956862,0,0,0,0,5,0,4
1,0,37.41667,2.5,0.09561973,61.73583,1,0,1,12,0,4
1,0,34.83333,3.2,0.06567625,175.1367,1,0,2,25,1,8
1,0,24.25,1.6,0.1066462,500.6158,0,0,0,5,0,1
1,0,63.16667,2.32,0.007586207,93.625,1,0,1,2,1,15
1,0,37.58333,2.58,0.0001333333,140.2992,1,0,0,120,0,0
0,0,63.5,5,0.09068,0,1,0,1,42,0,0
1,0,43.83333,2.35,0.06853744,133.9692,1,0,3,179,1,6
0,0,46.75,3.7,0.0004285714,9.741667,1,0,1,86,1,8
0,0,52.25,2,0.026928,0,0,0,1,1,1,3
0,5,37.16667,4.2,0.0007142857,0,1,0,3,52,0,8
1,0,25.33333,2.64,0.04111704,92.26334,0,0,0,24,1,33
1,0,28.25,4.5,0.01022222,37.58333,1,0,1,24,1,3
1,2,33.16667,6.888,0.01023621,398.0475,1,0,4,84,1,4
1,0,25.41667,4,0.0337825,67.39833,0,0,0,24,1,4
1,0,28.16667,2.585,0.02505764,53.645,1,0,1,38,1,8
1,0,19,3.5822,0.0006091371,313.3525,0,0,1,84,1,2
0,4,25.41667,3,0.01046967,0,0,0,0,3,0,11
1,0,23.5,3.7,0.1835625,134.2008,0,0,1,84,0,3
0,0,31.25,2.6,0.0004615385,309.91,1,0,0,12,1,12
0,0,33.66667,2.6,0.0004615385,0,1,0,2,12,1,0
1,0,40.16667,3.7099,0.0003234589,0,0,0,2,2,1,0
1,1,42.16667,3.5,0.06670286,194.4667,1,0,0,180,1,12
1,0,22.25,3.3,0.1568097,431.1433,0,0,0,3,1,0
0,3,36.5,4,3e-04,0,1,0,0,36,1,15
1,0,40.41667,2.16,0.0005555556,0,0,1,0,74,0,5
1,5,40.08333,3.9,0.04137513,134.3858,1,0,1,12,1,15
1,4,40,2.3115,0.02862341,0,0,0,1,36,1,32
0,0,23,1.7,0.09312976,0,0,0,1,17,1,6
1,0,40.33333,2,0.2345391,120.5592,0,0,0,12,1,9
1,0,23.83333,2,0.2548275,320.4867,1,1,1,42,1,2
1,3,34.25,4.6,0.0002608696,1352.488,0,0,0,57,1,3
1,0,21.41667,4,0.06716603,66.7325,0,0,2,24,1,12
1,0,23.25,2,0.1166047,225.2692,1,0,0,3,1,8
0,0,24.25,2.6,0.0003636364,0,0,0,1,10,1,11
0,0,32.83333,5,0.00024,0,0,1,1,14,1,6
0,0,34.83333,2.55,0.2253456,0,0,0,0,6,0,8
1,0,38.58333,2.6,0.07939731,171.8608,1,0,0,51,1,9
1,0,40.75,3.1,0.1792845,615.1208,0,0,3,122,1,15
1,0,28.16667,3.35,0.05751464,199.3692,1,0,0,18,0,3
1,0,20,2.79,0.02268351,192.7208,0,0,0,86,1,5
0,0,24.91667,1.85,0.000617284,562.3592,0,0,0,28,1,3
1,0,33.91667,2.1888,0.1483196,270.3683,0,0,0,13,1,7
1,0,27.91667,2.85,0.0004210526,398.0475,0,0,0,60,0,7
0,0,38.91667,3,0.00048,59.19417,1,0,0,18,1,0
1,0,22.16667,7.29,0.1065361,647.2067,1,0,0,78,1,0
1,0,36.58333,2.22,0.06057946,93.31,1,0,2,4,1,0
1,0,24.08333,4.7,0.04706862,247.2992,1,0,4,60,1,10
1,0,50,4.5,0.09626533,360.995,1,1,1,63,1,2
1,0,52.41667,2.236,0.0005366727,37.42916,0,0,0,11,1,11
1,1,21.58333,2.46,0.1409972,289.0442,0,0,1,4,1,7
1,0,28.16667,1.6417,0.3715959,199.3692,0,0,0,35,1,9
1,0,22.75,2.34,0.24272,1011.333,0,0,0,36,1,5
1,0,25.33333,4.55,0.04465253,432.3592,0,0,0,19,1,3
1,4,21.5,1.53,0.03650327,0,0,0,0,24,1,11
1,0,21.91667,2.3,0.07491956,253.6292,1,0,2,24,1,2
0,0,46.33333,1.6,0.04630688,0,0,0,2,162,1,11
1,0,25.08333,1.6949,0.08415,125.8917,0,0,0,3,1,0
0,4,25.83333,1.97,0.0006091371,0,0,0,0,24,1,7
0,0,28.91667,2.1,0.00024,15.58333,1,1,0,144,1,5
1,0,26.66667,1.85,0.03145,51.75,0,0,0,6,0,3
0,0,44.83333,2.6,0.07551762,0,1,0,0,96,1,1
1,0,27,2.675,0.01492807,77.28667,1,0,3,36,1,5
0,0,30.16667,4.16,0.0002884615,0,1,1,1,230,1,15
1,0,24.83333,2.1,0.1375624,240.4842,0,0,1,24,1,5
1,0,24.5,2.1,0.0337825,562.3592,0,0,1,24,1,5
1,0,21.91667,2.2593,0.02673974,122.1917,1,0,0,66,1,0
1,0,31.41667,3,0.01336535,44.41333,0,0,1,5,1,13
1,2,40.41667,3.115,0.03977939,199.0042,1,0,1,60,1,11
1,3,23.16667,2,0.049059,81.265,0,0,2,200,1,4
0,2,43.58333,4.3681,0.04429271,0,1,0,2,60,1,10
0,0,25.16667,2.534,0.0005366727,0,0,0,0,4,1,3
1,0,39.66667,3,0.02240434,55.76083,1,1,1,132,1,5
0,7,32.08333,1.944,0.000617284,0,0,0,1,60,0,1
1,0,42.16667,2.16,0.01336535,36.33333,0,0,0,5,1,6
1,0,47.33333,2.7495,0.2248926,492.2558,1,0,0,156,0,11
1,0,28.41667,3,0.193378,402.7875,0,0,0,18,1,2
1,0,30.66667,3.9,0.06829016,179.1783,1,0,0,30,1,9
0,0,38.5,1.5678,0.0007654037,0,1,0,1,52,1,0
1,0,31,2.6,0.0841927,111.6925,0,0,0,3,1,0
0,0,31.08333,1.515,0.0001428571,0,1,0,2,6,1,0
1,0,21.91667,2.7,0.03838103,61.9525,0,0,0,40,0,4
1,0,36.75,3,0.032497,80.82584,0,0,3,7,1,1
0,1,23.5,2.8,0.003928571,0,1,0,2,192,1,3
1,0,33,4.55,0.04465253,188.105,1,1,1,42,1,1
1,0,21.25,2.8,0.03496332,57.98083,0,0,0,147,1,5
1,0,48.91667,2.4,0.05416889,201.5825,0,0,2,17,1,0
1,0,35.58333,4,3e-04,643.3233,0,0,2,70,1,11
1,1,39.08333,2.475,0.0004848485,181.015,1,0,1,12,1,5
1,1,27.66667,7,0.0005581395,898.4258,1,0,0,97,1,8
1,0,23.25,1.62,0.0007407407,102.9767,0,0,0,26,1,7
1,0,31.16667,2.32,0.1656494,483.0608,0,0,0,2,0,0
0,2,25.91667,2.07,0.006872069,15.94083,0,1,1,20,0,7
1,0,39.25,3.4064,0.1227771,180.655,0,1,0,26,1,17
1,0,24.83333,4,0.00165,38.365,0,0,2,24,1,4
1,0,27.16667,3,0.121849,1902,0,0,0,180,1,5
1,1,19,2.19,0.3406356,356.7817,0,0,0,59,1,2
0,0,44.66667,2.4,5e-04,60.06667,0,0,0,7,1,11
1,0,22.16667,2.4,0.008915205,163.4175,0,0,0,23,1,0
1,0,43.41667,2.4,0.05414866,302.2467,0,0,0,8,1,6
1,0,40.41667,2.1,0.007506077,192.64,0,0,0,14,1,11
1,0,24.08333,2.2,0.01050802,13.68583,0,0,0,12,1,4
1,1,37.33333,2.4192,0.05800388,297.9717,0,0,0,51,1,4
1,1,28.5,3.4,0.05114029,144.3975,1,0,0,12,1,8
1,0,47.41667,5.9,0.03875531,324.6183,1,0,1,120,1,12
1,0,35.75,2.5,0.0887728,170.6408,0,0,2,12,1,8
0,0,67.16666,1.75,0.002148035,7.083333,0,0,1,38,1,3
1,2,32,2.3204,0.0544468,113.1808,0,0,0,62,1,5
1,0,51.91667,6.8,0.02505766,37.58333,1,0,3,7,0,3
1,0,31.33333,2.2,0.007138088,0,1,1,0,14,1,20
1,2,35,2.7,0.06984445,0,0,0,1,18,0,10
0,0,34.25,3.5,5e-04,0,0,0,0,234,0,2
1,0,24.25,6.9,0.2969185,349.2017,1,0,1,10,0,0
1,0,50.91667,4.8,0.1537802,615.1208,0,0,0,122,1,17
1,0,20.83333,2.408,0.1300521,208.0833,0,0,4,14,1,0
1,0,20.5,2.8,0.1017243,258.5492,0,0,3,19,1,0
0,0,32.16667,3,0.1178903,34.52083,0,0,0,9,0,16
1,0,29.33333,3.5,0.02563117,366.745,0,0,0,19,1,0
1,0,40.5,2.75,0.02382222,44,0,0,0,6,1,10
1,2,30.75,2.315,0.0005183585,613.6425,1,0,1,17,1,8
1,0,42.75,4,0.04965899,188.6208,0,0,1,144,1,11
1,0,40,4.5,0.02006617,200.4933,1,1,5,24,1,0
0,0,39.58333,3.65,0.00244898,0,0,0,0,100,1,3
1,0,26.08333,3,0.02586333,63.99166,0,0,1,3,1,1
1,0,0.75,3,0.020658,51.645,1,0,2,1,1,12
0,0,24.58333,2,6e-04,0,1,0,0,7,1,6
1,0,36.5,3.5,0.2171703,633.4133,1,0,1,95,0,17
1,0,0.5833333,4,0.0726635,242.1283,1,0,3,24,1,14
1,0,33.25,1.7,0.006725882,0,1,0,0,146,1,11
1,0,45.75,4.5,0.03987022,200.4933,1,1,2,24,1,6
0,1,31.33333,3.7,0.020658,32.46416,0,0,2,186,0,5
